target,__cluster__,sim_index,y_true_orig,y_pred_orig_model_on_X,y_true_trans,y_pred_trans_model_on_X,ORIG_sde_xAl,ORIG_sde_xIn,ORIG_sde_tRecess,ORIG_sde_AlN1,ORIG_sde_AlN2,sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,SHAP_sde_xAl,SHAP_sde_xIn,SHAP_sde_tRecess,SHAP_sde_AlN1,SHAP_sde_AlN2
ON_OFF_eq,ALL,54,89247759636.58804,89700552995.77028,89247759636.58804,89700552995.77028,0.2,0.16,0.057,0,0,0.2,0.16,0.057,0,0,123012770.86,5297745950.145,12861754571.62,5249036207.58,-3830704729.11
ON_OFF_eq,ALL,55,123114090745.5458,122501161410.37338,123114090745.5458,122501161410.37338,0.2,0.16,0.057,0,1,0.2,0.16,0.057,0,1,9072304304.805,7036975132.5875,15029633330.07625,16459145226.42,4903397941.34
ON_OFF_eq,ALL,56,68601600989.06321,64470049247.74067,68601600989.06321,64470049247.74067,0.2,0.16,0.05,1,0,0.2,0.16,0.05,1,0,2213211373.11,10422658085.324375,-18547785907.40375,-5543556521.02,5925812908.32
ON_OFF_eq,ALL,57,36415881907.32453,43631534379.29322,36415881907.32453,43631534379.29322,0.2,0.16,0.05,1,1,0.2,0.16,0.05,1,1,5199468075.75,8406148819.8275,-20532826420.185,-12691975643.5,-6748989174.67
ON_OFF_eq,ALL,58,63134403064.08132,65818325660.51216,63134403064.08132,65818325660.51216,0.2,0.16,0.05,0,0,0.2,0.16,0.05,0,0,567738502.855,4794106684.1125,-15648913582.78375,8300291884.98,-2194606309.345
ON_OFF_eq,ALL,59,94021585717.38573,93689490254.59308,94021585717.38573,93689490254.59308,0.2,0.16,0.05,0,1,0.2,0.16,0.05,0,1,7745450448.115,10481772669.315624,-16866595500.34,19175217180.77,3153936083.865
ON_OFF_eq,ALL,60,77406059073.19778,77801704944.00493,77406059073.19778,77801704944.00493,0.2,0.2,0.055,1,0,0.2,0.2,0.055,1,0,2036321976.485,611671786.27,5032555402.15375,-5318205564.92,5439651979.48
ON_OFF_eq,ALL,61,62109739531.29858,66369531768.596,62109739531.29858,66369531768.596,0.2,0.2,0.055,1,1,0.2,0.2,0.055,1,1,8680333841.02,748301164.205625,4537407696.82,-11575594207.86,-6020627723.97
ON_OFF_eq,ALL,62,78705070220.2187,79487269920.43132,78705070220.2187,79487269920.43132,0.2,0.2,0.055,0,0,0.2,0.2,0.055,0,0,271154967.385,955601107.03875,1661204442.14,8310444102.18,-1710843170.41
ON_OFF_eq,ALL,63,102672170435.2796,99356725217.56367,102672170435.2796,99356725217.56367,0.2,0.2,0.055,0,1,0.2,0.2,0.055,0,1,7316720855.4,-303510375.72125,1992460305.07625,17787762403.36,2563583872.755
