target,__cluster__,sim_index,y_true_orig,y_pred_orig_model_on_X,y_true_trans,y_pred_trans_model_on_X,ORIG_sde_xAl,ORIG_sde_xIn,ORIG_sde_tRecess,ORIG_sde_AlN1,ORIG_sde_AlN2,sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,SHAP_sde_xAl,SHAP_sde_xIn,SHAP_sde_tRecess,SHAP_sde_AlN1,SHAP_sde_AlN2
Ion_fixedV,ALL,34,0.0399879109303172,0.03995601285638828,0.01702829098457904,0.01701497028171455,0.2,0.12,0.05,0,0,0.2,0.12,0.05,0,0,-0.0002930685333853944,-0.009695291019315846,0.0005975512024770069,-0.0033200747051159852,-0.0012498031977384017
Ion_fixedV,ALL,35,0.048081801991878,0.04727540569583044,0.02039518032638204,0.020060904645266036,0.2,0.12,0.05,0,1,0.2,0.12,0.05,0,1,-2.4424290045317322e-05,-0.009405579484537156,0.0006095045370784647,-0.003564404865282995,0.001470152894844432
Ion_fixedV,ALL,36,0.059990099707625,0.059945363611267455,0.025301808979461833,0.0252834795160144,0.2,0.14,0.055,1,0,0.2,0.14,0.055,1,0,0.00018859219151408978,-0.006728448389990263,-0.00011655847316205837,0.002254428430860571,-0.0012901899358257652
Ion_fixedV,ALL,37,0.0675987284242417,0.06773226542346511,0.02840804784433475,0.02846236671305851,0.2,0.14,0.055,1,1,0.2,0.14,0.055,1,1,0.00028978903269035074,-0.006500917493372072,-0.0001334026853010073,0.0023060966601769904,0.0015251457326394301
Ion_fixedV,ALL,38,0.0444694312041376,0.044529588533613884,0.01889573387723325,0.01892074681021979,0.2,0.14,0.055,0,0,0.2,0.14,0.055,0,0,-0.0002977928406676256,-0.007067741702148851,-0.00014072429934230968,-0.0033281169480324025,-0.0012205325571471803
Ion_fixedV,ALL,39,0.0523985392431134,0.05200159791989134,0.022180236601906017,0.022016399482420172,0.2,0.14,0.055,0,1,0.2,0.14,0.055,0,1,7.721754395788593e-06,-0.006829157863626279,-0.0001454653473001599,-0.0034318035093747314,0.001439448311389242
Ion_fixedV,ALL,40,0.0588680373840206,0.05933812977586106,0.024841839043282823,0.025034604542957004,0.2,0.14,0.057,1,0,0.2,0.14,0.057,1,0,0.0001839159559426662,-0.006620629424169237,-0.0005140420157545122,0.002255190893411054,-0.0012454865442146001
Ion_fixedV,ALL,41,0.0660083729259685,0.06632439839201476,0.027760615854966933,0.027889346341029728,0.2,0.14,0.057,1,1,0.2,0.14,0.057,1,1,0.00027071757604517187,-0.006450515981950958,-0.0006281923278129397,0.0022491384818931694,0.0014725430714838694
Ion_fixedV,ALL,42,0.0435498188612921,0.04369777249266393,0.018513187028780118,0.018574756577171073,0.2,0.14,0.057,0,0,0.2,0.14,0.057,0,0,-0.0002945736437959567,-0.006995911010390046,-0.0005397011959962584,-0.003328847776465409,-0.001241865882966522
Ion_fixedV,ALL,43,0.0514234063309009,0.05174982793482674,0.02177764086502383,0.02191244963891618,0.2,0.14,0.057,0,1,0.2,0.14,0.057,0,1,3.2453618928229844e-05,-0.0067141175917140574,-0.0004985309582116315,-0.003347037624225777,0.0014640262955390427
Ion_fixedV,ALL,44,0.0620827795022595,0.06057845467706624,0.026158367291588266,0.02554280031422144,0.2,0.14,0.05,1,0,0.2,0.14,0.05,1,0,0.00017524503500453647,-0.007087547057653865,0.0006164783103804438,0.002218818655710493,-0.0013558503500871665
Ion_fixedV,ALL,45,0.0704580915053104,0.0696615753578338,0.029569669309801604,0.029246395252818243,0.2,0.14,0.05,1,1,0.2,0.14,0.05,1,1,0.00039224334567279585,-0.006807779816149377,0.0007417477263970795,0.002342931117564149,0.001601598903375816
Ion_fixedV,ALL,46,0.0461695592301436,0.04643455394465246,0.019602079053385346,0.019712071901182297,0.2,0.14,0.05,0,0,0.2,0.14,0.05,0,0,-0.0002338623418086172,-0.007234399088783903,0.0006822471488794691,-0.0032737920810541254,-0.001203777287282719
Ion_fixedV,ALL,47,0.0541502572434232,0.05334594111498059,0.022902519074552073,0.022571026117630167,0.2,0.14,0.05,0,1,0.2,0.14,0.05,0,1,5.9692528398045395e-05,-0.007041218217773348,0.0006409506251793573,-0.003483703449492168,0.0014196481396356831
Ion_fixedV,ALL,48,0.0655130833177293,0.06549654357226742,0.027558786737044132,0.027552045218755632,0.2,0.16,0.055,1,0,0.2,0.16,0.055,1,0,0.00017270792709723538,-0.0043691174562945885,-0.00017696730222496626,0.002221940862837073,-0.0012721750210312167
Ion_fixedV,ALL,49,0.0728721945736599,0.07323542114639259,0.030547989908820388,0.030694997725734266,0.2,0.16,0.055,1,1,0.2,0.16,0.055,1,1,0.00025993316857238826,-0.004179577256090852,-0.0001671828365942929,0.0023009984349846493,0.0015051700387175514
Ion_fixedV,ALL,50,0.0504016479313254,0.05043865915053236,0.021355394428452412,0.02137069665605871,0.2,0.16,0.055,0,0,0.2,0.16,0.055,0,0,-0.0003558175796320029,-0.0046264749487954756,-0.00017259609402344722,-0.0032786686087274575,-0.001171402005404616
Ion_fixedV,ALL,51,0.0581521160010199,0.05737997980113807,0.024548104741822237,0.02423108331119283,0.2,0.16,0.055,0,1,0.2,0.16,0.055,0,1,-4.6212978390940406e-05,-0.004491907547330812,-0.00017002238622808362,-0.0034209916667168726,0.0013845623850147603
Ion_fixedV,ALL,52,0.064228790121148,0.06471529355863659,0.02703500352839725,0.027233492313166928,0.2,0.16,0.057,1,0,0.2,0.16,0.057,1,0,0.00015860453130471796,-0.004290665981116036,-0.000603818347788092,0.002208787753843353,-0.0012150719763826601
Ion_fixedV,ALL,53,0.0711009263003216,0.0715020695573576,0.02983039489365199,0.0299930141986337,0.2,0.16,0.057,1,1,0.2,0.16,0.057,1,1,0.0002441746775411957,-0.004186374095779683,-0.000719170872343966,0.0022415924973029177,0.0014371360905920483
Ion_fixedV,ALL,54,0.0492182108790086,0.04973971229602503,0.0208658198668748,0.021081627139497735,0.2,0.16,0.057,0,0,0.2,0.16,0.057,0,0,-0.0003405526145161275,-0.004552874944511132,-0.0005698037694878621,-0.003262178266122646,-0.0011686183804840767
Ion_fixedV,ALL,55,0.0570169967265637,0.056728594451799674,0.024081970774984585,0.02396345933463116,0.2,0.16,0.057,0,1,0.2,0.16,0.057,0,1,-4.772713359670888e-05,-0.004430498821184301,-0.0005767196179522216,-0.0033351067176045036,0.0013778564722497322
Ion_fixedV,ALL,56,0.0679322470696612,0.0674781746126345,0.028543700579094763,0.028359004313270805,0.2,0.16,0.05,1,0,0.2,0.16,0.05,1,0,0.00020244226432851066,-0.004516098788299132,0.0007681868952568038,0.002236024179183005,-0.001307206203523492
Ion_fixedV,ALL,57,0.0760904840604785,0.07572536701095833,0.03184879091770209,0.03170140997774086,0.2,0.16,0.05,1,1,0.2,0.16,0.05,1,1,0.000315336542271325,-0.004339824829603458,0.0008545823650410966,0.0023489104137479444,0.0015467498531143065
Ion_fixedV,ALL,58,0.0522954329149812,0.05259346278845234,0.022137685513733275,0.02226066847081,0.2,0.16,0.05,0,0,0.2,0.16,0.05,0,0,-0.000281663612374814,-0.004704495084774862,0.0007390125770098166,-0.0032981307400405057,-0.0011697107504778615
Ion_fixedV,ALL,59,0.0601813076983845,0.0593415820861547,0.02538014281154517,0.02503601987657437,0.2,0.16,0.05,0,1,0.2,0.16,0.05,0,1,1.6199630294977396e-05,-0.0045841911630896,0.000736170292902898,-0.003488652222767996,0.001380837615179189
Ion_fixedV,ALL,60,0.0763059292150872,0.07651003455748784,0.03193573274824472,0.03201808240161853,0.2,0.2,0.055,1,0,0.2,0.2,0.055,1,0,0.000208960732027208,0.00014443902268794772,-0.00021671265071518064,0.00214887571757572,-0.0012431364409576416
Ion_fixedV,ALL,61,0.0831498977225973,0.0840193770483022,0.03468856304172877,0.0350370453665193,0.2,0.2,0.055,1,1,0.2,0.2,0.055,1,1,0.00030266938500517427,0.00026859680261623,-0.00020234382833223208,0.0022236409936158452,0.001468826366731264
